OSHPD_ID,FAC_NAME,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,EQUIP_01_DESCRIP,EQUIP_01_VALUE,EQUIP_01_ACQUI_DT,EQUIP_01_ACQUI_MEANS,EQUIP_02_DESCRIP,EQUIP_02_VALUE,EQUIP_02_ACQUI_DT,EQUIP_02_ACQUI_MEANS,EQUIP_03_DESCRIP,EQUIP_03_VALUE,EQUIP_03_ACQUI_DT,EQUIP_03_ACQUI_MEANS,EQUIP_04_DESCRIP,EQUIP_04_VALUE,EQUIP_04_ACQUI_DT,EQUIP_04_ACQUI_MEANS,EQUIP_05_DESCRIP,EQUIP_05_VALUE,EQUIP_05_ACQUI_DT,EQUIP_05_ACQUI_MEANS,EQUIP_06_DESCRIP,EQUIP_06_VALUE,EQUIP_06_ACQUI_DT,EQUIP_06_ACQUI_MEANS,EQUIP_07_DESCRIP,EQUIP_07_VALUE,EQUIP_07_ACQUI_DT,EQUIP_07_ACQUI_MEANS,EQUIP_08_DESCRIP,EQUIP_08_VALUE,EQUIP_08_ACQUI_DT,EQUIP_08_ACQUI_MEANS,EQUIP_09_DESCRIP,EQUIP_09_VALUE,EQUIP_09_ACQUI_DT,EQUIP_09_ACQUI_MEANS,EQUIP_10_DESCRIP,EQUIP_10_VALUE,EQUIP_10_ACQUI_DT,EQUIP_10_ACQUI_MEANS,CAP_EXP_OVER_1MIL,PROJ_01_DESCRIP_CAP_EXP,PROJ_01_PROJTD_CAP_EXP,PROJ_01_OSHPD_PROJ_NO,PROJ_02_DESCRIP_CAP_EXP,PROJ_02_PROJTD_CAP_EXP,PROJ_02_OSHPD_PROJ_NO,PROJ_03_DESCRIP_CAP_EXP,PROJ_03_PROJTD_CAP_EXP,PROJ_03_OSHPD_PROJ_NO,PROJ_04_DESCRIP_CAP_EXP,PROJ_04_PROJTD_CAP_EXP,PROJ_04_OSHPD_PROJ_NO,PROJ_05_DESCRIP_CAP_EXP,PROJ_05_PROJTD_CAP_EXP,PROJ_05_OSHPD_PROJ_NO
106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1739,217712,3990,363766,0,1,6,7,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106410817,SETON MEDICAL CENTER,1497,175745,1217,83616,0,3,12,15,Yes,240,14,1,No,,,0,74,CV SURG,3,0,0,19,44,19,44,47,3,0,0,0,0,319,315,274,211,593,526,593,1,68,2,16,5,433,417,0,34,0,21,25,27,242,2,29,0,0,1915,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106410828,SETON COASTSIDE,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106410891,SEQUOIA HOSPITAL,1469,270097,2421,218356,0,0,13,13,No,1548,66,8,No,,,0,479,CV SURG,2,0,0,261,3,261,3,103,6,0,0,0,0,108,265,350,1361,458,1626,316,0,130,78,37,35,145,10,1,0,0,10,620,132,344,0,1,2,223,2084,Yes,Medtronic O-Arm Navigation system,1027442,4/23/15,Purchase,Tomosynthesis,571651,6/18/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106414018,MENLO PARK SURGICAL HOSPITAL,190,41400,1289,127000,0,0,2,2,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106420483,GOLETA VALLEY COTTAGE HOSPITAL,1212,201275,1009,84834,0,0,6,6,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,C-Arm X-Ray System,734237,7/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Remodel for Breast Care Center,1183050,S151276-42-00,,,,,,,,,,,,
106420493,MARIAN REGIONAL MEDICAL CENTER,2776,365646,2670,236729,0,3,7,10,Yes,3055,175,41,No,,,0,1015,CV SURG,1,0,0,99,0,99,0,71,2,0,0,0,0,145,673,207,575,352,1248,437,0,116,45,38,17,144,3,22,0,0,0,0,117,95,2,11,0,814,1861,Yes,Lab Aldera Mixcardioxray,1802706,3/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Cath Lab,4900000,H-131791-42-00,,,,,,,,,,,,
106424002,SANTA BARBARA PSYCHIATRIC HEALTH FACILITY,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106430705,REGIONAL MEDICAL OF SAN JOSE,2764,354348,2519,160503,0,0,7,7,Yes,521,19,0,No,,,0,157,CV SURG,1,0,0,104,3,104,3,111,3,0,0,0,0,857,721,470,253,1327,974,673,0,148,29,49,9,340,21,17,0,0,54,96,58,56,11,47,4,120,1732,Yes,Brain Lab Image Guided System,2035421,3/31/15,Purchase,Optima MR 450w,1489196,7/31/15,Lease,Optima CT 660,518365,7/31/15,Lease,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,14 Bed Tower 1 Buidout,8898913,,Cath Lab Seismic,9665670,,,,,,,,,,
106430763,EL CAMINO HOSPITAL,3319,568570,3392,399321,0,0,10,10,Yes,4148,241,54,No,,,0,1306,CV SURG,2,0,0,303,8,303,8,224,5,0,0,0,0,269,367,330,305,599,672,599,0,169,0,0,0,374,81,48,0,0,0,0,0,0,0,0,0,0,1271,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,4061,595681,4479,366717,0,0,14,14,No,3857,319,58,No,,,0,1396,CV SURG,14,0,0,137,36,137,36,100,3,0,0,0,0,0,930,0,1661,0,2591,829,0,192,202,39,17,280,349,59,10,2,31,33,110,425,363,21,7,2377,5346,Yes,ME 3 ULTRASOUND/VIDEO PROCESSOR,808322,6/16/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,TELEMETRY MONITORING SYSTEM UPGRADE,1091238,,,,,,,,,,,,,
106430837,OCONNOR HOSPITAL,2598,290423,3363,219026,0,0,11,11,Yes,2451,123,15,No,,,0,751,CV SURG,2,0,0,87,0,87,0,58,2,0,0,0,0,588,538,491,678,1079,1216,1079,1,29,42,51,31,425,38,75,38,4,52,38,186,525,6,35,5,0,2660,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106430883,SANTA CLARA VALLEY MEDICAL CENTER,4483,754431,5110,480562,0,0,12,12,Yes,3408,218,42,No,,,0,887,CV SURG,1,0,0,133,14,133,14,90,1,0,0,0,0,420,151,235,52,655,203,655,0,38,23,16,5,202,1,0,0,0,0,0,0,0,0,15,0,22,977,Yes,Total Care Sports Beds-Burn,785400,8/24/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106430905,STANFORD HEALTH CARE,14010,3287700,20089,1809120,0,9,33,42,Yes,0,0,0,No,,,0,0,CV SURG,5,0,0,825,250,825,250,147,6,0,0,908,842,692,726,1685,1850,3285,3418,1759,911,260,326,220,158,305,404,207,0,296,305,582,549,5113,27,38,18,3598,15076,Yes,Cyberknife SYS G4 to F1 Upgrade,581000,2/28/15,Purchase,Patient Monitors and Intrllivue,873448,3/31/15,Purchase,Reliance Vision SC Washer/Disi,509248,7/31/15,Purchase,Truebeam ST with Edge EC Package,6687601,7/31/15,Purchase,Discovery MR750 System,2008613,7/31/16,Purchase,Revolution CT F7024CT,1631794,7/31/15,Purchase,Da Vinci XI Dual Console,2396500,7/31/15,Purchase,Somatom Force YMAT,856305,7/31/15,Purchase,P2013310 Discovery IGS 730,1645046,8/31/15,Purchase,,,,0,Yes,Cath Lab 3/Hybrid O.R. Renovation Project,10668800,S141168-43-00-BPT01,BMT Cellular Therapy Facility Renovation and Exp,14422000,S141070-43-00-BPT01,Surgical Pathology Backfill,10255028,H141138-43-00-BPT01,Cath Angio Room NO.1 Remodel,9267708,S132629-43-00-BPT01,Pneumatic Tube Expansion,6799960,S132923-43-00-BPT01
106430915,MISSION OAKS HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,3186,482063,8811,701322,2,5,7,14,Yes,2259,104,5,No,,,0,515,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,26,77,88,0,114,77,114,2,0,0,0,0,69,8,1,0,0,0,0,0,0,0,10,0,0,204,Yes,CT Scanner,964269,11/30/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Elevator Moderization,1863257,,Cooling Tower 1  2 replacement,1399115,,,,,,,,,,
106434040,LUCILE SALTER PACKARD CHILDRENS HOSP. AT STANFORD,5537,933905,5953,518591,0,0,7,7,Yes,4563,552,110,No,,,0,1501,CV SURG,2,435,99,89,12,524,111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,EOS 2D/3D Acqusition,606040,1/1/15,Purchase,IE33 Ultrasound,621240,1/1/15,Purchase,ITSW03,3061839,3/1/15,Purchase,ITEQ03,919516,6/1/15,Purchase,ITEQ05,670656,7/1/15,Purchase,ITEQ03,866904,7/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,Yes,EmeryvillOrthoCardio,5540155,2014008,DAS IS Upgrade,2986387,2013100,WatsonCourt remodel,5100901,2012002,VoIP IDF CONVERSION,11985081,2010109,,,
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106434138,ST. LOUISE REGIONAL HOSPITAL,817,88798,1499,80359,0,0,5,5,Yes,332,18,2,No,,,0,80,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106440755,DOMINICAN HOSPITAL,2919,455555,1592,172942,1,0,7,8,Yes,830,93,17,No,,,0,239,CV SURG,1,0,0,180,33,180,33,113,2,0,0,0,0,456,199,564,197,1020,396,1020,0,101,34,35,14,384,49,6,1,2,0,0,69,51,0,27,5,54,1852,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,406,74090,8776,392800,1,1,4,6,Yes,979,14,0,Yes,,YES,778,201,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Special Procedures Suite Remodel/Addition,12200000,HS111247-0,,,,,,,,,,,,
106444013,WATSONVILLE COMMUNITY HOSPITAL,1404,151820,1119,103309,0,0,5,5,Yes,1157,71,2,No,,,0,413,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,3,7,6,5,0,1,1,0,0,0,2,3,0,0,0,0,0,1,0,0,0,2,15,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106450949,MERCY MEDICAL CENTER - REDDING,3785,684816,3851,364317,0,0,12,12,No,2018,196,78,No,,,0,647,CV SURG,1,0,0,93,98,93,98,113,2,0,0,0,0,382,328,638,199,1020,527,554,0,87,42,29,74,362,43,11,6,0,0,0,21,28,0,22,0,173,1452,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106454013,PATIENTS HOSPITAL OF REDDING,230,38789,655,58740,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106470871,MERCY MEDICAL CENTER MT. SHASTA,457,63663,1886,90515,0,0,5,5,Yes,154,13,5,No,,,0,57,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,MRI,2403000,H151235-47-00,CT,1100000,NOT YET ASSIGNED,,,,,,,,,
106481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106481357,NORTH BAY MEDICAL CENTER,1151,183225,1272,119623,0,0,5,5,Yes,1334,74,8,No,,,0,365,CV SURG,1,0,0,41,37,41,37,60,2,0,0,0,0,289,343,288,279,577,622,690,0,72,50,42,44,221,8,15,0,0,0,0,15,41,0,4,3,235,1440,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,MRI Machine and Building on VV Campus,3146000,,Occ Health Relocation - TI 2470 Hilborn,1574250,,2470 Hilborn Rd TI  Hilborn Admin Ctr HAC,1360000,,Ortho TI Project,1585750,,,,
106484001,NORTH BAY VACAVALLEY HOSPITAL,494,61403,319,29883,0,0,2,2,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106490964,HEALDSBURG DISTRICT HOSPITAL,267,34720,775,53585,0,1,2,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106491076,SONOMA VALLEY HOSPITAL,375,45426,1168,91143,0,0,3,3,Yes,167,3,1,No,,,0,38,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,2304,276393,8404,624801,0,7,4,11,Yes,2015,76,9,No,,,0,535,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,MOB1 Pharmacy Expansion,1613793,,MOB1 North - GI Procedure Backfill,1161931,,CTP-14 SRO Hospital 64-slice Scanner Replacement,2550548,,MOB 6 - 60 Patient Offices,72791365,,SRO Behavioral Health Center 100 Patient Offices-Scoping,1195764,
106494048,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106500852,DOCTORS MEDICAL CENTER,7019,833495,7605,535938,0,0,18,18,Yes,3973,169,102,No,,,0,1309,CV SURG,4,0,0,263,44,263,44,307,4,0,0,0,0,919,857,1034,1069,1953,1926,1768,0,164,65,100,107,608,108,0,0,0,185,155,269,319,0,31,0,0,3879,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106500939,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,4495,567467,7154,474744,0,3,18,21,Yes,1879,67,9,No,,,1188,676,CV SURG,3,0,0,213,7,213,7,220,3,0,0,0,0,633,376,1229,633,1862,1009,1862,1,183,59,78,9,776,26,40,0,0,20,74,131,116,5,16,4,136,3536,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106500954,CENTRAL VALLEY SPECIALTY HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106500967,OAK VALLEY HOSPITAL DISTRICT,142,10987,771,29482,1,0,2,3,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106501016,DOCTORS MEDICAL CENTER-BEHAVIORAL HEALTH DEPARTMENT,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106504038,STANISLAUS SURGICAL HOSPITAL,550,52250,7894,339442,0,0,8,8,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106510882,FREMONT MEDICAL CENTER,660,44443,0,0,5,0,0,5,No,1938,73,20,No,,,0,602,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106514001,SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,809,99133,3182,193801,5,4,0,9,Yes,586,17,1,No,,,0,90,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Radiography Equipment,594657,7/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,CT Scanner Replacement,1100000,N/A,Corning Clinic,1700000,N/A,,,,,,,,,
106540734,KAWEAH DELTA MEDICAL CENTER,3599,514337,5006,405796,0,0,11,11,Yes,4359,260,31,No,,,0,1472,CV SURG,4,0,0,258,13,258,13,226,5,0,0,0,0,960,0,707,0,1667,0,3033,0,188,91,26,35,1446,144,5,1,0,108,123,652,340,52,95,0,1314,7653,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106540798,SIERRA VIEW MEDICAL CENTER,1758,139851,4827,272091,1,2,5,8,Yes,1562,59,5,No,,,0,514,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Linear Eccelerator,5148216,6/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106552209,SONORA REGIONAL MEDICAL CENTER - FAIRVIEW,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560203,AURORA VISTA DEL MAR HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560481,VENTURA COUNTY MEDICAL CENTER,2863,260212,2156,117739,0,0,5,5,Yes,1545,49,13,No,,,0,203,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560501,OJAI VALLEY COMMUNITY HOSPITAL,113,12676,440,26811,0,0,2,2,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560508,ST. JOHNS PLEASANT VALLEY HOSPITAL,650,78964,1106,87855,0,0,2,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
