OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_ADDRESS_TWO,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_ADMIN_NAME,FAC_OPER_CURRYR,BEG_DATE,END_DATE,PARENT_NAME,PARENT_ADDRESS_ONE,PARENT_ADDRESS_TWO,PARENT_CITY,PARENT_STATE,PARENT_ZIP_9,REPORT_PREP_NAME,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,REPORT_STATUS,MGT_COMPANY,TRAUMA_CTR,TEACH_HOSP,MCAL_PROVIDER_NO,MCARE_PROVIDER_NO,ACLAIMS_NO,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDPTY,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,INPATIENT_PALLIATIVE_CARE_PROG_OFFERED,INPATIENT_PALLIATIVE_CARE_PROG_NURSES,INPATIENT_PALLIATIVE_CARE_PROG_NURSES_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_CHAPLAINS,OUTPATIENT_PALLIATIVE_CARE_SERV_OFFERED,EMSA_TRAUMA_CTR_DESIG,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_ADMITTED,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_NOT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_NOT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_NOT_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_NOT_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS
106430743,EL CAMINO HOSPITAL LOS GATOS,815 POLLARD ROAD,,LOS GATOS,95032,650-940-7247,Tomi Ryba,Yes,1/1/15,12/31/15,,,,,,,Grace Mesina,Open,4/11/09,12/17/62,,,,NO,,,70000136,28,15,18,6085506703,183m,,07 - Santa Clara,Santa Clara,70000660,Consolidated Facility,-121.97057,37.26277,General Acute Care,District,General Medical / Surgical,82,29930,2077,6610,14,5110,617,1323,0,0,0,0,7,2555,98,335,963,8,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,2,730,74,5,329,30,10950,520,6446,143,52195,3386,15671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,52195,3386,15671,0,0,0,0,0,0,8,586,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,268,51,2764,4,4787,22,2778,152,771,1026,11368,1255,12623,12,0,20,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106260011,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD,,MAMMOTH LAKES,93546,760-934-3311-2202,Gary Myers,Yes,1/1/15,12/31/15,Southern Mono Healthcare District,PO Box 660,,Mammoth Lakes,CA,93546,Jane Grossblatt,Open,2/10/78,2/10/78,,,,NO,,,240000005,5,8,8,6051000200,103,,12 - Inland Counties,Mono,240000008,Parent Facility,-118.96408,37.64524,General Acute Care,District,General Medical / Surgical,13,4745,516,965,2,730,109,178,0,0,0,0,2,730,5,21,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6205,630,1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6205,630,1183,0,0,0,0,0,0,3,109,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Standby,Standby,,YES,,YES,,YES,,YES,,YES,,YES,,YES,12,0,182,0,4439,1,2891,26,579,232,8103,259,8362,18,0,53,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 East 27th Street,,Oakland,94601,510-535-5115-111,Patty Espeseth,Yes,1/1/15,12/31/15,Telecare,1080 Marina Village Parkway Suite 100,,Alameda,CA,94501,Patty Espeseth,Open,8/16/05,8/16/05,,,,NO,,,,18,9,13,6001406300,2c,,05 - East Bay,Alameda,M02016036,Parent Facility,-122.22257,37.79127,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1256,7690,0,0,0,,0,0,0,0,0,0,0,0,0,26,9490,1256,7690,0,0,0,0,0,0,0,0,0,0,21,0,21,0,18,3,21,0,0,0,0,0,0,21,0,0,0,21,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,YES,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106514033,NORTH VALLEY BEHAVIORAL HEALTH,1535 Plumas Court,,Yuba City,95993,530-790-2530,Arne Hyson,Yes,1/1/15,12/31/15,"North Valley Behavioral Health, LLC",1535 Plumas Court,,Yuba City,CA,95991,Arne Hyson,Open,10/14/05,10/14/05,,,,NO,,,,3,4,3,6101050102,216,,02 - Golden Empire,Sutter,M02016037,Parent Facility,-121.6179109,39.15194354,Psychiatric Health Facility,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,544,5402,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,544,5402,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,10,10,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,YES,,YES,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,400 N. PEPPER AVENUE,,COLTON,92324-1816,909-580-6150,William Gilbert,Yes,1/1/15,12/31/15,County of San Bernardino,385 North Arrowhead Avenue,,San Bernardino,CA,92415,Sally Urquiza,Open,3/30/99,3/30/99,,,Level II,YES,,,240000100,47,20,31,6071003612,151f,,12 - Inland Counties,San Bernardino,240000197,Parent Facility,-117.3527761,34.07163215,General Acute Care,City and/or County,General Medical / Surgical,203,74839,12802,59382,48,17520,3426,9698,23,8395,1666,2824,48,17520,1563,2969,14619,0,0,0,0,0,0,0,0,0,0,14,5110,241,0,1452,30,10950,324,0,5062,0,0,0,0,366,134334,20022,93037,0,0,0,0,90,32850,4549,23070,0,0,0,0,0,0,0,0,0,0,0,0,0,456,167184,24571,116107,0,0,0,0,0,0,30,2843,6288,0,52,0,52,0,51,1,52,8,2,40,0,0,1,0,0,1,0,52,Yes,No,,,,Yes,1,0,1,1,1,0,2,No,LEVEL II,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,14284,88,16057,325,33911,1608,13435,5215,2912,7544,80599,14780,95379,43,31033,2508,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106105051,DEPARTMENT OF STATE HOSPITAL - COALINGA,24511 WEST JAYNE AVENUE,,COALINGA,93210,559-935-4300,Brandon Price,Yes,1/1/15,12/31/15,State of California - Department of State Hospitals,1600 9th Street,,Sacramento,CA,95814,Autumn Davis,Open,8/25/05,8/25/05,,,,NO,,,,31,12,21,6019007901,27,,09 - Central,Fresno,550000061,Parent Facility,-120.237238,36.13724021,Acute Psychiatric,State,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18250,3,8395,0,0,0,0,0,1450,529250,103,433255,0,0,0,0,1500,547500,106,441650,0,0,0,0,0,0,0,0,0,0,23,0,23,0,14,9,23,3,0,0,0,0,0,0,0,0,20,23,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,,,,,,,YES,YES,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106281078,ST. HELENA HOSPITAL,10 WOODLAND RD.,,ST. HELENA,94574,707-967-5981,Steven Herber,Yes,1/1/15,12/31/15,Adventist Health,2100 Douglas Blvd.,,Roseville,CA,94661,Tammie Milligan,Open,1/1/46,1/1/46,,,,NO,,,110000058,4,3,5,6055201700,111.1,,03 - North Bay,Napa,110000073,Parent Facility,-122.473003,38.53937349,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,125,47449,4089,17444,16,3712,258,590,0,0,0,0,12,4380,244,607,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,55541,4591,20953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,55541,4591,20953,0,284,756,0,0,0,0,253,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Standby,Standby,,YES,YES,,,YES,,YES,,YES,,YES,,YES,70,0,1150,0,3554,12,2039,251,881,800,7694,1063,8757,8,9,26,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,,ANTIOCH,94531,925-813-6500,"Colleen McKeown, RN, MHROD, Sr. Vice President and Area Manager",Yes,1/1/15,12/31/15,Kaiser Permanente Medical Care Program,Ordway Building - One Kaiser Plaza,,Oakland,CA,94612-3609,Brian Yamada,Open,11/7/07,11/7/07,,,,NO,,,,11,7,9,6013303201,18e,,05 - East Bay,Contra Costa,550000614,Parent Facility,-121.776854,37.951975,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,6326,19708,28,10220,1652,3266,0,0,0,0,20,7300,173,683,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,70,70,635,0,0,0,0,150,54750,8221,25691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,54750,8221,25691,0,0,0,0,0,0,10,1478,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,0,1,1,0,0,1,Yes,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,13796,1,9130,4,9909,93,13841,1547,3242,2542,49918,4187,54105,37,0,105,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106150788,SAN JOAQUIN COMMUNITY HOSPITAL,2615 CHESTER AVENUE,,BAKERSFIELD,93301,661-395-3000-6888,Douglas Duffield,Yes,1/1/15,12/31/15,Adventist Health,2100 Douglas Blvd,,Roseville,CA,95661-9002,Adela Osteen,Open,5/1/73,5/1/73,,,,NO,,,120000411,34,16,23,6029001600,66a,,09 - Central,Kern,120000187,Parent Facility,-119.018775,35.383064,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,188,68620,14452,50080,23,8395,3576,5946,0,0,0,0,30,10950,1135,1542,8998,0,0,0,0,0,0,0,0,0,0,4,1460,93,0,789,9,3285,343,0,2477,0,0,0,0,254,92710,19599,68290,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,254,92710,19599,68290,0,0,0,0,0,0,23,3514,4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,1,0,0,2,0,2,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,,YES,3914,5,23405,250,30200,6358,3322,4155,121,892,60962,11660,72622,32,0,2880,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,700 LAWRENCE EXPRESSWAY,,SANTA CLARA,95051,408-851-1000,Chris L Boyd,Yes,1/1/15,12/31/15,Kaiser Foundation Hospital,One Kaiser Plaza,,Oakland,CA,94612,Hema Panchal,Open,7/24/07,7/24/07,,,,NO,,,,25,10,17,6085508102,183f,,07 - Santa Clara,Santa Clara,70000661,Parent Facility,-121.995774,37.334597,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,185,67525,11652,45889,52,18980,4775,12373,26,9490,1262,5202,38,13870,341,2691,7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,359,93,7388,0,0,0,0,327,119355,18389,78084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,119355,18389,78084,0,0,0,0,0,0,28,4670,7932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,1,15,15,1,0,1,Yes,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,,YES,,14596,21,10724,31,9155,109,22890,1962,7398,5746,64763,7869,72632,32,0,58,Yes,8,3,3,11,0,2,3,6,5,5,0,6,52
106304306,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,6640 ALTON PARKWAY,,IRVINE,92618,949-932-5000,Mark Costa,Yes,1/1/15,12/31/15,Kaiser Foundation Hospital,1 Kaiser Plaza,,Oakland,CA,94612,Toral Patel,Open,5/7/08,5/7/08,,,,NO,,,,74,37,45,6059052518,116o,,13 - Orange,Orange,60000091,Consolidated Facility,-117.773889,33.658333,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,120,43800,8689,35564,28,10220,2707,5507,0,0,0,0,20,7300,131,591,2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,146,130,1889,0,0,0,0,174,63510,11673,45382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,63510,11673,45382,0,0,0,0,0,0,8,2483,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,0,13,13,2,0,4,Yes,0,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,425,5,1244,0,29949,2220,6077,2550,343,1105,38038,5880,43918,36,0,308,Yes,84,10,16,32,6,16,14,14,22,46,6,36,302
106190796,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,,LOS ANGELES,90095,310-794-1630,Paul Staton,Yes,1/1/15,12/31/15,UCLA Health System,UCLA Wilshire Center,Suite 1700,Los Angeles,CA,90095,Deborah Chandler,Open,7/1/55,7/1/55,,,Level I & Level I - Ped,YES,,,930000162,54,26,33,6037265301,78.2w,West,11 - Los Angeles,Los Angeles,930000165,Parent Facility,-118.445,34.068889,General Acute Care,University of California,General Medical / Surgical,234,85410,15761,90242,13,4745,1989,5807,44,16060,2716,14110,120,43800,2509,5398,41793,12,4380,197,362,4082,0,0,0,0,0,0,0,0,0,0,32,11680,302,204,7782,11,4015,202,2751,466,170090,23676,166567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,170090,23676,166567,0,0,0,0,0,0,26,1593,3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,Yes,1,1,10,10,1,0,0,Yes,LEVEL I,LEVEL I PEDS,Comprehensive,Comprehensive,YES,,YES,,YES,,YES,,YES,,YES,,YES,,5776,6,5155,2,9412,12,11425,67,6551,10196,38319,10283,48602,33,0,1264,Yes,473,350,320,328,258,306,321,386,326,345,245,188,3846
106504042,KAISER FOUNDATION HOSPITAL - MODESTO,4601 DALE RD,,MODESTO,95356,209-735-5000,Deborah Friberg,Yes,1/1/15,12/31/15,Kaiser Foundation Hospital,4601 Dale Road,,Modesto,CA,95356,Melinda Hamon,Open,10/1/08,10/1/08,,,,NO,,,,12,5,10,6099000504,215a,,06 - North San Joaquin,Stanislaus,30000393,Consolidated Facility,-121.05008,37.706477,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,72,26280,5711,18642,36,13140,2962,6573,0,0,482,1096,20,7300,391,1076,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,167,37,2609,0,0,0,0,152,55480,9713,32630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,55480,9713,32630,0,0,0,0,0,0,10,2690,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,1,1,1,1,0,0,1,Yes,0,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,YES,YES,,12827,6,6772,29,5665,123,12087,1331,4355,3076,41706,4565,46271,37,0,241,Yes,0,0,0,0,0,0,1,8,0,0,0,0,9
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 Medical Plaza,,LOS ANGELES,90095,310-267-9092,"Peter Whybrow, MD",Yes,1/1/15,12/31/15,University of California,Office of the President,1111 Franklin Street,Oakland,CA,94607,Colleen Davidson,Open,11/1/57,11/1/57,,,,NO,,,930000153,54,26,33,6037265301,78.2w,West,11 - Los Angeles,Los Angeles,930000204,Parent Facility,-118.4458953,34.0650255,Acute Psychiatric,University of California,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,27010,1795,25216,0,0,0,0,0,0,0,0,0,0,0,0,0,74,27010,1795,25216,0,0,0,0,0,0,0,0,0,0,56,0,56,16,26,14,56,14,3,9,0,0,10,16,0,4,0,56,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,147 N. BRENT STREET,,VENTURA,93003,805-652-5005,Gary Wilde,Yes,1/1/15,12/31/15,Community Memorial Health System,147 N Brent Street,,Ventura,CA,93003,Kathryn Yamada,Open,1/1/46,1/1/46,,,,NO,,,50000014,37,19,26,6111001900,241c,,10 - Santa Barbara/Ventura,Ventura,50000026,Parent Facility,-119.258124,34.274589,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,190,69350,8363,30248,10,3650,3055,7939,5,1825,255,545,10,3650,160,859,2659,11,4015,163,797,3152,0,0,0,0,0,0,0,0,0,0,16,5840,244,40,3799,0,0,0,0,242,88330,12240,48342,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,242,88330,12240,48342,0,0,0,0,0,0,20,2978,5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,2,3,2,2,1,1,Yes,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,395,0,5121,6,15169,44,14061,969,6589,4961,41335,5980,47315,22,1348,1087,Yes,140,37,37,16,10,12,19,32,69,31,15,55,473
106150736,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,,BAKERSFIELD,93306,661-326-2102,Russell Judd,Yes,1/1/15,12/31/15,County Of Kern,1115 Truxtun Ave,,Bakersfield,CA,93301,Jacob Pollock,Open,7/1/53,7/1/53,,,Level II,YES,,,120000342,32,16,23,6029000905,66a,,09 - Central,Kern,120000182,Parent Facility,-118.967222,35.380833,General Acute Care,City and/or County,General Medical / Surgical,80,29200,5010,27054,41,14965,2779,5360,24,8760,695,1230,24,8760,379,415,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10220,140,217,5069,0,0,0,0,197,71905,9003,40757,0,0,0,0,25,9125,752,7045,0,0,0,0,0,0,0,0,0,0,0,0,0,222,81030,9755,47802,0,0,0,0,0,0,0,2890,3436,0,22,0,22,0,22,0,22,4,0,0,0,1,16,1,0,0,0,22,Yes,No,,,,No,0,0,0,0,0,0,0,No,LEVEL II,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,YES,,YES,,6530,19,7309,8,13387,41,9063,201,6100,4356,42389,4625,47014,32,0,1870,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106364268,LOMA LINDA UNIVERSITY HEART AND SURGICAL HOSPITAL,26780 BARTON ROAD,,REDLANDS,92373,909-558-4000,Lyndon Edwards,Yes,1/1/15,12/31/15,Loma Linda University Health,11175 Campus Street,CSP 11006,Loma Linda,CA,92354,Eric Patrona,Open,1/2/09,1/2/09,,,,NO,,,,40,23,31,6071007800,151i,,12 - Inland Counties,San Bernardino,240000169,Consolidated Facility,-117.221174,34.0482716,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,24,8760,1321,3380,0,0,0,0,0,0,0,0,4,1460,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10220,1322,3418,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,28,10220,1322,3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,,DOWNEY,90242,562-657-9000,James Branchick,Yes,1/1/15,12/31/15,Kaiser Foundation Hospitals,One Kaiser Plaza,,Oakland,CA,94612,Dora Ratcliff,Open,8/31/09,8/31/09,,,,NO,,,,58,32,40,6037551101,78.2eee,East,11 - Los Angeles,Los Angeles,930000078,Parent Facility,-118.1290216,33.9171234,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,182,66430,12410,45999,66,24090,4130,10671,17,6205,816,3356,38,13870,198,934,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17885,600,83,10321,0,0,0,0,352,128480,18154,74303,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,352,128480,18154,74303,0,0,0,0,0,0,0,3454,5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,1,1,2,2,1,1,0,No,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,1901,24,5389,0,61265,3001,15069,4358,1768,2251,85392,9634,95026,63,0,4125,Yes,384,237,261,216,185,274,206,213,194,184,117,306,2777
