facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,operating.rooms.ambulatory.surgery.services,operating.rooms.satellite.ambulatory.surgery.center,surgeries.surgery.recovery.services,surgeries.ambulatory.surgery.services,surgeries.satellite.ambulatory.surgery.center,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,inpatient.surgeries.ambulatory.surgery.services,inpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries.ambulatory.surgery.services,outpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries,surgery.mins.surgery.recovery.services,surgery.mins.ambulatory.surgery.services,surgery.mins.satellite.ambulatory.surgery.center,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.ambulatory.surgery.services,inpatient.surgery.mins.satellite.ambulatory.surgery.center,outpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.ambulatory.surgery.services,outpatient.surgery.mins.satellite.ambulatory.surgery.center,gross.revenue.satellite.ambulatory.surgery.center,gross.revenue.surgery.recovery.services,gross.revenue.ambulatory.surgery.services,gross.revenue.total,net.revenue.satellite.ambulatory.surgery.center,net.revenue.surgery.recovery.services,net.revenue.ambulatory.surgery.services,net.revenue.total,inpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,outpatient.gross.revenue.surgery.recovery.services.medicare.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.managed,inpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.managed,outpatient.gross.revenue.surgery.recovery.services.medicare.managed,outpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,inpatient.gross.revenue.surgery.recovery.services.medical.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.traditional,outpatient.gross.revenue.surgery.recovery.services.medical.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,inpatient.gross.revenue.surgery.recovery.services.medical.managed,inpatient.gross.revenue.ambulatory.surgery.services.medical.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.managed,outpatient.gross.revenue.surgery.recovery.services.medical.managed,outpatient.gross.revenue.ambulatory.surgery.services.medical.managed,inpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.county.indigent.traditional,outpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,inpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,outpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.traditional,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,inpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.indigent,inpatient.gross.revenue.ambulatory.surgery.services.other.indigent,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.indigent,outpatient.gross.revenue.surgery.recovery.services.other.indigent,outpatient.gross.revenue.ambulatory.surgery.services.other.indigent,inpatient.gross.revenue.surgery.recovery.services.other.payors,inpatient.gross.revenue.ambulatory.surgery.services.other.payors,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.payors,outpatient.gross.revenue.surgery.recovery.services.other.payors,outpatient.gross.revenue.ambulatory.surgery.services.other.payors,inpatient.gross.revenue.satellite.ambulatory.surgery.center,inpatient.gross.revenue.surgery.recovery.services,inpatient.gross.revenue.ambulatory.surgery.services,inpatient.gross.revenue.total,outpatient.gross.revenue.satellite.ambulatory.surgery.center,outpatient.gross.revenue.surgery.recovery.services,outpatient.gross.revenue.ambulatory.surgery.services,outpatient.gross.revenue.total,net.profit.surgery.recovery.services,net.profit.ambulatory.surgery.services,net.profit.satellite.ambulatory.surgery.center,net.profit.total
106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,Los Angeles County,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/14,12/31/14,12,0,0,7401,0,0,79,4363,0,0,3038,0,0,3038,628722,0,0,28393,451184,0,0,177538,0,0,0,106144611,0,1379405932,0,22482721,0,293820677,0,29440175,0,0,7695995,0,14697900,0,0,4494778,0,3324021,0,0,738728,0,3028417,0,0,621978,0,71598,0,0,0,0,0,0,0,0,2940738,0,0,1618644,0,0,23728926,0,0,12037919,0,108882,0,0,134917,0,612868,0,0,848127,0,0,77953525,0,1055047174,0,28191086,0,324358758,3683102,0,0,14224793
106190534,OLYMPIA MEDICAL CENTER,5900 W OLYMPIC BLVD,LOS ANGELES,90036,Los Angeles County,OLYMPIA MEDICAL CENTER,1/1/14,12/31/14,8,0,0,3055,0,0,0,1056,0,0,1999,0,0,1999,300221,0,0,0,148244,0,0,151977,0,0,0,59949622,0,767570547,0,7382862,0,94812841,0,8740056,0,0,12913682,0,2861042,0,0,3595391,0,1430588,0,0,372052,0,1456192,0,0,578767,0,0,0,0,0,0,0,0,0,0,8000125,0,0,9517582,0,0,2423904,0,0,4261408,0,0,0,0,357992,0,0,0,0,3440841,0,0,24911907,0,503429718,0,35037715,0,264140829,-727228,0,0,-1275451
106190541,MONROVIA MEMORIAL HOSPITAL,323 S. HELIOTROPE AVENUE,MONROVIA,91016,Los Angeles County,ALAKOR HEALTHCARE LLC,1/1/14,12/31/14,2,0,0,862,0,0,0,412,0,0,450,0,0,450,96698,0,0,0,46271,0,0,50427,0,0,0,45038216,0,149455166,0,14724051,0,48860406,0,278726,0,0,17338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36155050,0,0,8587102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36433776,0,139478182,0,8604440,0,9976984,10883437,0,0,16239810
106190547,MONTEREY PARK HOSPITAL,900 SOUTH ATLANTIC BLVD,MONTEREY PARK,91754,Los Angeles County,MONTEREY PARK HOSPITAL,7/1/13,6/30/14,3,0,0,2682,0,0,0,1442,0,0,1240,0,0,1240,204737,0,0,0,116355,0,0,88382,0,0,0,38797258,0,490006866,0,6018528,0,76146402,0,2698902,0,0,3187123,0,1987791,0,0,2588459,0,4381437,0,0,1493866,0,6685388,0,0,7558124,0,0,0,0,0,0,173900,0,140002,0,61129,0,0,71750,0,0,1874888,0,0,3598947,0,51240,0,0,81642,0,1555941,0,0,606729,0,0,19470616,0,318967606,0,19326642,0,171039260,-319231,0,0,7279634
106190552,MOTION PICTURE AND TELEVISION HOSPITAL,23388 MULHOLLAND DRIVE,WOODLAND HILLS,91364,Los Angeles County,MPTF,1/1/14,12/31/14,0,0,0,895,0,0,0,0,0,0,895,0,0,895,19369,0,0,0,0,0,0,19369,0,0,0,2543062,0,45552058,0,1623295,0,48552438,0,0,0,0,525976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977363,0,0,0,0,0,0,0,0,0,39723,0,0,0,0,17138983,0,2543062,0,28413075,1114470,0,0,-8315249
106190555,CEDARS~SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Los Angeles County,CEDARS~SINAI MEDICAL CENTER,7/1/13,6/30/14,44,9,0,23430,6128,0,1323,16538,0,0,6892,6128,0,13020,4308360,363000,0,436920,3320100,0,0,988260,363000,0,0,1230582558,103035508,11420594416,0,247299150,22588740,2434091473,0,367412570,0,0,87949865,19841918,34036463,0,0,6049212,1033215,32652957,0,0,5566798,1701825,15963278,0,0,1486752,386292,0,0,0,0,0,0,0,0,0,40828158,0,0,11028330,3300275,0,412826032,0,0,178435550,75251362,409888,0,0,175261,34337,29193019,0,0,6568425,1486284,0,933322365,0,7397721627,0,297260193,103035508,4022872789,60645602,3692773,0,315801623
106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,91328,Los Angeles County,DIGNITY HEALTH,7/1/13,6/30/14,11,0,0,8596,0,0,0,3142,0,0,5454,0,0,5454,494800,0,0,0,292171,0,0,202629,0,0,0,175564876,0,1750253997,0,33185774,0,333271850,0,34242689,0,0,11208665,0,18299894,0,0,3120880,0,11925387,0,0,1544689,0,7462750,0,0,1216521,0,0,0,0,0,0,0,0,0,0,7651183,0,0,2057007,0,0,47440306,0,0,26596883,0,2497188,0,0,222152,0,7291,0,0,71391,0,0,129526688,0,1213636672,0,46038188,0,536617325,10430825,0,0,14941657
106190587,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,LONG BEACH,90806,Los Angeles County,COLLEGE MEDICAL CENTER,1/1/14,12/31/14,5,0,0,547,0,0,0,412,0,0,135,0,0,135,26208,0,0,0,15429,0,0,10779,0,0,0,7507078,0,236503454,0,1949929,0,81233253,0,2058752,0,0,978476,0,0,0,0,0,0,1275438,0,0,418066,0,1007757,0,0,1542122,0,0,0,0,0,0,0,0,0,0,202279,0,0,24188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4544226,0,174515996,0,2962852,0,61987458,-2181789,0,0,-2933499
106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 NORTH GAREY AVENUE,POMONA,91767,Los Angeles County,POMONA VALLEY HOSPITAL MEDICAL CENTER,1/1/14,12/31/14,15,0,0,12642,0,0,190,6028,0,0,6614,0,0,6614,1144572,0,0,80617,633846,0,0,510726,0,0,0,252466871,0,3079812885,0,40925442,0,518795582,0,17393333,0,0,14175941,0,24116708,0,0,24708058,0,23742200,0,0,7465367,0,33347785,0,0,31249878,0,0,0,0,0,0,0,0,0,0,942824,0,0,1359473,0,0,28337707,0,0,41203107,0,2125839,0,0,397881,0,907567,0,0,993203,0,0,130913963,0,2021228418,0,121552908,0,1058584467,3396624,0,0,49505673
106190631,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E. WASHINGTON BLVD,WHITTIER,90602,Los Angeles County,INTERHEALTH CORP.,10/1/13,9/30/14,14,4,0,8468,5628,0,0,4375,0,0,4093,5628,0,9721,925487,230447,0,0,578818,0,0,346669,230447,0,0,304322932,59144121,3285370536,0,44443478,8637438,468851777,0,39605654,0,0,14958436,9058807,77392932,0,0,26280181,20176654,5450173,0,0,1165186,653088,3527965,0,0,459016,501206,0,0,0,0,0,0,0,0,0,9766844,0,0,7971256,3829341,0,55805331,0,0,51464872,24311439,163828,0,0,0,51891,8377104,0,0,1934154,561695,0,200089831,0,1798616465,0,104233101,59144121,1486754071,12675701,1105050,0,27924366
106190636,CITRUS VALLEY MEDICAL CENTER,1115 SO. SUNSET AVE,WEST COVINA,91790,Los Angeles County,CITRUS VALLEY HEALTH PARTNERS,1/1/14,12/31/14,7,0,0,8802,0,0,164,4226,0,0,4576,0,0,4576,1480700,0,0,58825,804895,0,0,675805,0,0,0,96051890,0,1192057240,0,31530309,0,388754687,0,11754462,0,0,6121767,0,13167007,0,0,5008436,0,5709220,0,0,1454399,0,9962765,0,0,10017719,0,0,0,0,0,0,22932,0,1122,0,1885283,0,0,1219732,0,0,13460121,0,0,14924756,0,225839,0,0,31219,0,984667,0,0,100444,0,0,57172296,0,822187520,0,38879594,0,369869720,7171964,0,0,31404156
106190661,SILVER LAKE MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,90026,Los Angeles County,SUCCESS HEALTHCARE LLC,1/1/14,12/31/14,7,0,0,1102,0,0,0,537,0,0,565,0,0,565,49326,0,0,0,25312,0,0,24014,0,0,0,14767170,0,217550746,0,5972248,0,87874118,0,2612487,0,0,1013702,0,281729,0,0,150953,0,464244,0,0,59800,0,514336,0,0,142502,0,0,0,0,0,0,0,0,0,0,3158841,0,0,5070436,0,0,339862,0,0,240568,0,128852,0,0,7436,0,372352,0,0,209070,0,0,7872703,0,194815741,0,6894467,0,22735005,1583409,0,0,4814705
106190673,SAN DIMAS COMMUNITY HOSPITAL,1350 WEST COVINA BLVD,SAN DIMAS,91773,Los Angeles County,PRIME HEALTHCARE SERVICES,1/1/14,12/31/14,5,0,0,1949,0,0,0,1011,0,0,938,0,0,938,223840,0,0,0,128888,0,0,94952,0,0,0,42616454,0,288217420,0,8809237,0,60467106,0,5379220,0,0,1370215,0,5177701,0,0,1959885,0,1158153,0,0,138062,0,773758,0,0,166894,0,0,0,0,0,0,0,0,0,0,1929375,0,0,2158842,0,0,8910736,0,0,12244650,0,0,0,0,0,0,1211603,0,0,37360,0,0,24540546,0,194272415,0,18075908,0,93945005,3831279,0,0,3273039
106190680,PROVIDENCE LITTLE CO. OF MARY MED CTR-SAN PEDRO,1300 WEST SEVENTH STREET,SAN PEDRO,90732,Los Angeles County,PROVIDENCE HEALTH & SERVICES,1/1/14,12/31/14,6,0,0,4143,0,0,0,800,0,0,3343,0,0,3343,435030,0,0,0,179265,0,0,255765,0,0,0,37135268,0,767356800,0,7478530,0,149943692,0,7773107,0,0,4402210,0,4952970,0,0,3097985,0,1973197,0,0,143721,0,1052745,0,0,683392,0,0,0,0,0,0,0,0,0,0,1654727,0,0,1494392,0,0,1172715,0,0,8495944,0,150425,0,0,34474,0,29531,0,0,23733,0,0,18759417,0,577977364,0,18375851,0,189379436,-2867505,0,0,-8274806
106190681,MIRACLE MILE MEDICAL CENTER,6000 SAN VICENTE BLVD,LOS ANGELES,90036,Los Angeles County,DR. GIL TEPPER,1/1/14,12/31/14,1,0,0,844,0,0,0,250,0,0,594,0,0,594,51490,0,0,0,38089,0,0,13401,0,0,0,35866789,0,49745542,0,9970123,0,13828089,0,2365616,0,0,1653204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23440343,0,0,8407626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25805959,0,37622187,0,10060830,0,12123355,7427689,0,0,163593
106190687,SANTA MONICA-UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,90404,Los Angeles County,REGENTS OF THE UNIVERSITY OF CALIFORNIA,7/1/13,6/30/14,16,8,0,5393,9063,0,0,4140,93,0,1253,8970,0,10223,895728,470554,0,0,740682,4830,0,155046,465724,0,0,72800692,47198369,1124220182,0,27001171,17505482,415387695,0,19539619,145505,0,1789083,11566416,4613863,23366,0,493188,3548483,4453847,23346,0,327207,592532,2835224,0,0,180275,305519,0,0,0,0,6972,0,0,0,0,508840,0,0,117316,374928,0,30614561,277973,0,5404013,29395824,282882,2316,0,13146,69730,1466733,12006,0,160895,853453,0,64315569,484512,857873832,0,8485123,46713857,266346350,2262463,1422975,0,33096851
106190696,PACIFICA HOSPITAL OF THE VALLEY,9449 SAN FERNANDO ROAD,SUN VALLEY,91352,Los Angeles County,PACIFICA OF THE VALLEY CORPORATION,1/1/14,12/31/14,3,0,0,726,0,0,0,472,0,0,254,0,0,254,34145,0,0,0,22487,0,0,11658,0,0,0,3305152,0,184232419,0,1481793,0,86481118,0,567817,0,0,374969,0,132033,0,0,27885,0,499374,0,0,180953,0,926751,0,0,188468,0,0,0,0,0,0,0,0,0,0,161942,0,0,110795,0,0,50673,0,0,39062,0,0,0,0,0,0,1085,0,0,43345,0,0,2339675,0,160739896,0,965477,0,23492523,-1676986,0,0,2597002
106190708,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD.,SHERMAN OAKS,91403,Los Angeles County,"PRIME HEALTHCARE SEREVICES FOUNDATION, INC.",1/1/14,12/31/14,9,0,0,1165,0,0,0,830,0,0,335,0,0,335,193265,0,0,0,150749,0,0,42516,0,0,0,30421579,0,381839156,0,7411506,0,94668725,0,10491204,0,0,5595473,0,849847,0,0,140957,0,1268160,0,0,3246,0,2261576,0,0,1069298,0,0,0,0,0,0,0,0,0,0,5529480,0,0,2795332,0,0,0,0,0,0,0,108477,0,0,29822,0,278707,0,0,0,0,0,20787451,0,284086881,0,9634128,0,97752275,1810175,0,0,14095651
106190712,SHRINERS HOSPITAL FOR CHILDREN - LOS ANGELES,3160 GENEVA STREET,LOS ANGELES,90020,Los Angeles County,SHRINERS,1/1/14,12/31/14,2,0,0,759,0,0,0,105,0,0,654,0,0,654,80779,0,0,0,20733,0,0,60046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190754,ST. FRANCIS MEDICAL CENTER,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,Los Angeles County,DAUGHTERS OF CHARITY,7/1/13,6/30/14,9,0,0,5363,0,0,41,3081,0,0,2282,0,0,2282,557840,0,0,15847,397240,0,0,160600,0,0,0,96142614,0,1452923496,0,22425573,0,352716409,0,12071102,0,0,3763503,0,8342890,0,0,3599540,0,9936323,0,0,1049574,0,22007142,0,0,16435166,0,1580727,0,0,218795,0,2542549,0,73866,0,745254,0,0,9266,0,0,2273939,0,0,8690338,0,1190603,0,0,127089,0,1410378,0,0,74570,0,0,62100907,0,996456928,0,34041707,0,456466568,5000576,0,0,-15595928
106190756,ST. JOHN'S HOSPITAL & HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,90404,Los Angeles County,PROVIDENCE HEALTH & SERVICES,3/1/14,12/31/14,16,0,0,6391,0,0,68,3694,0,0,2697,0,0,2697,909453,0,0,12240,694459,0,0,214994,0,0,0,206944952,0,859675505,0,61372481,0,435988331,0,70231621,0,0,15631485,0,4326536,0,0,1085370,0,804847,0,0,32406,0,157642,0,0,0,0,0,0,0,0,0,0,0,0,0,15218663,0,0,11874810,0,0,71067111,0,0,12473744,0,607974,0,0,47540,0,3188900,0,0,196303,0,0,165603294,0,614754969,0,41341658,0,244920536,23240091,0,0,174763913
106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,501 SOUTH BUENA VISTA STREET,BURBANK,91505,Los Angeles County,PROVIDENCE HEALTH & SERVICES,1/1/14,12/31/14,15,0,0,7963,0,0,0,2480,0,0,5483,0,0,5483,1050900,0,0,0,637425,0,0,413475,0,0,0,259433290,0,2215227198,0,44671161,0,387127526,0,59354608,0,0,28433558,0,18826517,0,0,6952690,0,7313275,0,0,793010,0,7227437,0,0,1999018,0,0,0,0,0,0,0,0,0,0,3544822,0,0,2548031,0,0,71056801,0,0,47561083,0,2796440,0,0,249786,0,653860,0,0,122354,0,0,170773760,0,1571113292,0,88659530,0,644113906,18273307,0,0,-47350262
106190762,ST. VINCENT MEDICAL CENTER,2131 WEST THIRD STREET,LOS ANGELES,90057,Los Angeles County,DAUGHTERS OF CHARITY HEALTH SYSTEM,7/1/13,6/30/14,18,0,0,9566,0,0,98,2107,0,0,7459,0,0,7459,795922,0,0,22344,503785,0,0,292137,0,0,0,208703880,0,1040562526,0,35100030,0,195458810,0,60121235,0,0,26480605,0,11977284,0,0,7564770,0,4411327,0,0,10690316,0,6593022,0,0,5358685,0,0,0,0,0,0,0,0,0,0,2474694,0,0,190711,0,0,41686499,0,0,30652609,0,0,0,0,0,0,222207,0,0,279916,0,0,127486268,0,706328886,0,81217612,0,334233640,12428098,0,0,-31334268
106190766,COAST PLAZA HOSPITAL,13100 STUDEBAKER ROAD,NORWALK,90650,Los Angeles County,"AVANTI HOSPITALS, LLC",1/1/14,12/31/14,4,0,0,774,0,0,0,542,0,0,232,0,0,232,95269,0,0,0,67918,0,0,27351,0,0,0,7787222,0,204915545,0,1246183,0,35860939,0,1220787,0,0,196505,0,128053,0,0,16289,0,1188655,0,0,344897,0,1603724,0,0,505836,0,0,0,0,0,0,0,0,0,0,823346,0,0,74171,0,0,231551,0,0,77673,0,52396,0,0,0,0,211139,0,0,1112200,0,0,5459651,0,154625046,0,2327571,0,50290499,-3033098,0,0,-9256627
106190782,TARZANA TREATMENT CENTER,18646 OXNARD STREET,TARZANA,91356,Los Angeles County,"TARZANA TREATMENT CENTERS, INC.",7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14071400,0,0,0,46861280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14071400,0,0,0,0,0,0,0,161962
106190784,TEMPLE COMMUNITY HSOPITAL,235 N. HOOVER STREET,LOS ANGELES,90004,Los Angeles County,TEMPLE HOSPITAL INC.,1/1/14,9/9/14,7,0,0,1228,0,0,0,296,0,0,932,0,0,932,94554,0,0,0,45918,0,0,48636,0,0,0,30596897,0,73524988,0,8350476,0,20066370,0,1587377,0,0,6373733,0,0,0,0,0,0,350373,0,0,613204,0,619754,0,0,1669669,0,0,0,0,0,0,0,0,0,0,1376078,0,0,368439,0,0,14010649,0,0,2731710,0,0,0,0,0,0,383873,0,0,512038,0,0,18328104,0,57358785,0,12268793,0,16166203,3529435,0,0,-4525300
106190796,RONALD REAGAN UCLA MEDICAL CENTER,10833 LE CONTE AVE.,LOS ANGELES,90095,Los Angeles County,REGENTS OF THE UNIVERSITY OF CALIFORNIA,7/1/13,6/30/14,38,14,0,18439,8230,0,0,9934,98,0,8505,8132,0,16637,3110157,683810,0,0,2466784,8181,0,643373,675629,0,0,280666089,38001189,3531910931,0,110290775,15268019,1398625737,0,53116156,116609,0,29650976,6888107,9738628,0,0,4445864,945991,21309749,34520,0,3166158,455286,5738455,0,0,947071,112549,0,0,0,0,0,302686,0,0,0,1727992,16429,0,958181,466877,0,94828751,243876,0,46901641,25540682,1400351,11041,0,110438,147024,4076986,32145,0,2246006,2990053,0,192239754,454620,2488935231,0,88426335,37546569,1042975700,31191970,-3552694,0,71070049
106190812,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN STREET,VAN NUYS,91405,Los Angeles County,VALLEY PRESBYTERIAN HOSPITAL,11/1/13,10/31/14,9,0,0,6977,0,0,45,3198,0,0,3779,0,0,3779,768324,0,0,14779,468485,0,0,299839,0,0,0,60039199,0,850505008,0,20584926,0,301963832,0,10623018,0,0,2806186,0,1330633,0,0,558433,0,3853182,0,0,2698593,0,9091851,0,0,14562291,0,0,0,0,0,0,0,0,0,0,2961665,0,0,473507,0,0,6640405,0,0,4006448,0,45757,0,0,6709,0,336745,0,0,43776,0,0,34883256,0,644746006,0,25155943,0,205759002,855324,0,0,16044441
106190818,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BOULEVARD,GLENDALE,91208,Los Angeles County,USC VERDUGO HILLS HOSPITAL,7/16/13,6/30/14,6,0,0,4147,0,0,0,943,0,0,3204,0,0,3204,376229,0,0,0,111245,0,0,264984,0,0,0,55864394,0,316197164,0,13360087,0,75778494,0,4485661,0,0,4882158,0,3105460,0,0,1750528,0,100831,0,0,9324,0,286431,0,0,124239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202581,0,0,19915102,0,495891,0,0,192205,0,131723,0,0,12182260,0,0,16808578,0,175665759,0,39055816,0,140531405,1988990,0,0,-7938268
106190857,DOCTORS HOSPITAL OF WEST COVINA,725 S. ORANGE BLVD.,WEST COVINA,91790,Los Angeles County,DOCTORS HOSPITAL OF WEST COVINA,1/1/14,12/31/14,2,0,0,433,0,0,0,84,0,0,349,0,0,349,32704,0,0,0,7144,0,0,25560,0,0,0,5143539,0,47217318,0,1321283,0,12332822,0,312455,0,0,355453,0,0,0,0,0,0,1500,0,0,3963,0,0,0,0,31644,0,0,0,0,0,0,0,0,0,0,496538,0,0,3687110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254876,0,0,810493,0,37545558,0,4333046,0,9671760,-27778,0,0,-298711
106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,Los Angeles County,"HCA CORPORATION, INC.",1/1/14,12/31/14,7,0,0,3568,0,0,78,2412,0,0,1156,0,0,1156,412530,0,0,26490,308220,0,0,104310,0,0,0,127239430,0,1440598641,0,18569930,0,216123060,0,40022699,0,0,10826812,0,7861767,0,0,2095276,0,6295011,0,0,232031,0,5657151,0,0,605285,0,0,0,0,0,0,0,0,0,0,4659685,0,0,1308488,0,0,29887623,0,0,16561387,0,149494,0,0,21827,0,942575,0,0,112319,0,0,95476005,0,996561543,0,31763425,0,444037098,6956878,0,0,17704452
106190878,WHITE MEMORIAL MEDICAL CENTER,1720 CESAR E. CHAVEZ AVENUE,LOS ANGELES,90033,Los Angeles County,ADVENTIST HEALTH SYSTEM,1/1/14,12/31/14,11,4,0,5645,2488,0,58,3359,0,0,2286,2488,0,4774,660000,168870,0,23910,436920,0,0,223080,168870,0,0,221696691,36241988,1992818546,0,41373175,6678655,384528681,0,33611657,0,0,9825331,5457413,24776860,0,0,7816385,4858195,16516697,0,0,6022145,3272543,45937933,0,0,23091399,17764428,74995,0,0,88551,0,13640,0,1082,588,9514100,0,0,2765529,410297,0,25345540,0,0,14146840,4208506,194658,0,0,91326,57338,1727888,0,0,134135,212680,0,157713968,0,1377812860,0,63982723,36241988,615005686,12807559,34767,0,26403026
106190883,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA ROAD,WHITTIER,90605,Los Angeles County,WHITTIER HOSPITAL MEDICAL CENTER,7/1/13,6/30/14,6,0,0,4036,0,0,0,2527,0,0,1509,0,0,1509,255262,0,0,0,158410,0,0,96852,0,0,0,63940225,0,745758182,0,8951400,0,104568860,0,5783617,0,0,4551159,0,5722511,0,0,4676338,0,3240981,0,0,3018917,0,7878833,0,0,7237398,0,0,0,0,0,0,142590,0,129432,0,766454,0,0,1152184,0,0,7286170,0,0,9644343,0,226086,0,0,56610,0,1969814,0,0,456788,0,0,33017056,0,466977883,0,30923169,0,278780299,1598329,0,0,5303653
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,150 UCLA MEDICAL PLAZA,LOS ANGELES,90095,Los Angeles County,REGENTS OF THE UNIVERSITY OF CA,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93924972,0,0,0,49141745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81574322,0,0,0,12350650,0,0,0,-1628676
